#name	ftp_path	biosample	species	assembly_level
Cymbop_flexuosus_GCA_027790015_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/790/015/GCA_027790015.1_ASM2779001v1	SAMN23798264	Cymbopogon flexuosus	Contig
Cymo_nod_Cn_1_GCA_036874025_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/874/025/GCA_036874025.1_Cymodocea_nodosa_var._Cn_1_HAP1_version_1.0	SAMN38298077	Cymodocea nodosa	Chromosome
Cymo_nod_Cn_1_GCA_036874045_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/874/045/GCA_036874045.1_Cymodocea_nodosa_var._Cn_1_HAP2_version_1.0	SAMN38298077	Cymodocea nodosa	Chromosome
Cymo_nod_GCA_964274905_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/274/905/GCA_964274905.1_laCymNodo2.1	SAMEA115125965	Cymodocea nodosa	Chromosome
Cynan_wilf_Hems_GCA_025388415_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/388/415/GCA_025388415.1_GRF_CWil_1.0	SAMN19953293	Cynanchum wilfordii	Scaffold
Cynara_cardu_GCA_043228875_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/228/875/GCA_043228875.1_daCynCard1.0.p	SAMN42233059	Cynara cardunculus	Scaffold
Cynara_cardu_GCA_043228895_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/228/895/GCA_043228895.1_daCynCard1.0.a	SAMN42233059	Cynara cardunculus	Scaffold
Cynara_cardu_GCF_001531365_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/531/365/GCF_001531365.2_CcrdV1.1	SAMN03402638	Cynara cardunculus	Chromosome
Cyp_esculentus_MyKQS_GCA_030179965_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/179/965/GCA_030179965.1_Ces_v0.1	SAMN33446735	Cyperus esculentus	Scaffold
Cyp_esculentus_Xinjiang_GCA_042257205_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/042/257/205/GCA_042257205.1_ASM4225720v1	SAMN31099413	Cyperus esculentus	Contig
Cyp_iria_GCA_042767885_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/042/767/885/GCA_042767885.1_ASM4276788v1	SAMN43530124	Cyperus iria	Chromosome
Dactylis_glom_2006_1_GCA_002892645_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/892/645/GCA_002892645.1_ASM289264v1	SAMN06310890	Dactylis glomerata	Scaffold
Dactylis_glom_Dgl_GCA_007115705_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/115/705/GCA_007115705.1_ASM711570v1	SAMN09197285	Dactylis glomerata	Scaffold
Dactylo_incar_GCA_033032865_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/032/865/GCA_033032865.1_UVIE_Dinc_1.0	SAMN33275412	Dactylorhiza incarnata	Scaffold
Dalb_canden_GCA_042692165_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/042/692/165/GCA_042692165.1_ASM4269216v1	SAMN41725481	Dalbergia candenatensis	Chromosome
Dalb_coch_GCA_031216125_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/216/125/GCA_031216125.1_Dcoc_1.0	SAMN37009374	Dalbergia cochinchinensis	Chromosome
Dalb_cul_GCA_031216105_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/216/105/GCA_031216105.1_Dcul_1.0	SAMN37009375	Dalbergia cultrata	Chromosome
Dale_spath_1991_3019_1_GCA_948192965_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/948/192/965/GCA_948192965.1_Ds-MOBOT1991-3019-1-DRAFT-NextGenCassava-1.0	SAMN32171739	Dalechampia spathulata	Contig
Dap_laure_GCA_038382905_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/382/905/GCA_038382905.1_ASM3838290v1	SAMN40327681	Daphne laureola	Scaffold
Dar_californica_GCA_032270445_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/270/445/GCA_032270445.1_ASM3227044v1	SAMN35677701	Darlingtonia californica	Scaffold
Das_fruticosa_GCA_040669955_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/669/955/GCA_040669955.1_ASM4066995v1	SAMN42109098	Dasiphora fruticosa	Chromosome
Dati_glom_GCA_003255025_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/255/025/GCA_003255025.1_ASM325502v1	SAMN08442483	Datisca glomerata	Scaffold
Datu_stramo_GCA_018107945_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/107/945/GCA_018107945.1_UCR_Dstr_1.4	SAMN14375310	Datura stramonium	Scaffold
Datu_stramo_Teotihuacan_GCA_016071715_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/071/715/GCA_016071715.1_ASM1607171v1	SAMN14531592	Datura stramonium	Scaffold
Datu_stramo_Ticuman_GCA_016071745_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/071/745/GCA_016071745.1_ASM1607174v1	SAMN14531593	Datura stramonium	Scaffold
Datu_wri_GCA_035772735_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/772/735/GCA_035772735.1_ASM3577273v1	SAMN34546691	Datura wrightii	Contig
Dau_carota_GCA_030127425_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/127/425/GCA_030127425.1_ASM3012742v1	SAMN34574545	Daucus carota	Complete Genome
Dau_carota_GCA_042100155_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/042/100/155/GCA_042100155.1_ASM4210015v1	SAMN37854803	Daucus carota	Complete Genome
Dau_carota_GCF_001625215_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/625/215/GCF_001625215.2_DH1_v3.0	SAMN03216637	Daucus carota	Chromosome
Dei_incre_Tranquillon_Mountain_Sudden_Peak_occurrence_GCA_039602395_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/602/395/GCA_039602395.1_SBBG_Deinvi_1.0	SAMN38504800	Deinandra increscens	Scaffold
Del_regia_GCA_037074485_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/074/485/GCA_037074485.1_ASM3707448v1	SAMN37322301	Delonix regia	Chromosome
Dendrob_caten_GCF_001605985_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/985/GCF_001605985.2_ASM160598v2	SAMN03083363	Dendrobium catenatum	Scaffold
Dendrob_chryso_GCA_019925795_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/925/795/GCA_019925795.1_ASM1992579v1	SAMN16425399	Dendrobium chrysotoxum	Chromosome
Dendrob_huo_GCA_016618105_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/618/105/GCA_016618105.1_ASM1661810v1	SAMN15589911	Dendrobium huoshanense	Chromosome
Dendrob_hybrid_c_Emma_White_GCA_021234465_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/234/465/GCA_021234465.1_ASM2123446v1	SAMN21469038	Dendrobium hybrid cultivar	Contig
Dendrob_nobile_GCA_022539455_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/539/455/GCA_022539455.1_Dnobile	SAMN18951225	Dendrobium nobile	Chromosome
Dendrob_officinale_GCA_019514585_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/514/585/GCA_019514585.1_ASM1951458v1	SAMN16077670	Dendrobium officinale	Chromosome
Dendrob_thy_China_GCA_040670175_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/670/175/GCA_040670175.1_ASM4067017v1	SAMN28200615	Dendrobium thyrsiflorum	Chromosome
Dendroc_latifl_GCA_017311315_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/311/315/GCA_017311315.1_mabamboo_1.0	SAMN15293282	Dendrocalamus latiflorus	Chromosome
Dendroc_sinicus_GCA_036346575_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/346/575/GCA_036346575.1_KIB_Dsin_1	SAMN36410979	Dendrocalamus sinicus	Chromosome
Des_armatus_GCA_007449985_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/449/985/GCA_007449985.2_ASM744998v2	SAMN11569667	Desmodesmus armatus	Contig
Des_armatus_UTEX_B_2533_GCA_021209675_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/209/675/GCA_021209675.1_ASM2120967v1	SAMN17914663	Desmodesmus armatus	Contig
Deu_epil_GUPI_18_GCA_033439295_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/439/295/GCA_033439295.1_ENVS_GUPI-18cp	SAMN37368140	Deuterostichococcus epilithicus	Scaffold
Dev_mollis_GCA_032361265_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/361/265/GCA_032361265.1_ASM3236126v1	SAMN35990788	Devaleraea mollis	Scaffold
Dia_cary_Francesco_GCA_000512335_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/512/335/GCA_000512335.1_DCA_r1.0	SAMD00012316	Dianthus caryophyllus	Scaffold
Dia_cary_Scarlet_Queen_GCA_023091065_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/091/065/GCA_023091065.1_ASM2309106v1	SAMN26884421	Dianthus caryophyllus	Chromosome
Dich_olig_Kellogg_1175_GCA_001633215_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/633/215/GCA_001633215.2_ASM163321v2	SAMN04335715	Dichanthelium oligosanthes	Scaffold
Dico_guia_GCA_037013575_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/013/575/GCA_037013575.1_Dgu_HS1_HYBRID_SCAFFOLD	SAMN35558119	Dicorynia guianensis	Scaffold
Dico_guia_GCA_037013595_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/013/595/GCA_037013595.1_Dgu_HS1_HYBRID_SCAFFOLD	SAMN35558119	Dicorynia guianensis	Scaffold
Dige_simplex_GCA_004798425_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/798/425/GCA_004798425.1_ASM479842v1	SAMN10485948	Digenea simplex	Contig
Digi_exil_GCA_902806635_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/806/635/GCA_902806635.1_CM05836_v1.1	SAMEA6542037	Digitaria exilis	Chromosome
Digi_exil_GCA_902859565_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/859/565/GCA_902859565.1_Fonio_CM05836	SAMEA6797793	Digitaria exilis	Chromosome
Digi_exil_Niatia_GCA_015342445_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/342/445/GCA_015342445.1_DiExil	SAMN15456850	Digitaria exilis	Contig
Digi_sanguina_GCA_964212565_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/212/565/GCA_964212565.1_lpDigSang1.hap1.1	SAMEA10369515	Digitaria sanguinalis	Chromosome
Digi_sanguina_GCA_964212605_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/212/605/GCA_964212605.1_lpDigSang1.hap2.1	SAMEA10369515	Digitaria sanguinalis	Scaffold
Dil_suf_GCA_033439265_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/439/265/GCA_033439265.1_DSuf	SAMN37523368	Dillenia suffruticosa	Scaffold
Dil_turb_GCA_037126225_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/126/225/GCA_037126225.1_ASM3712622v1	SAMN34353049	Dillenia turbinata	Scaffold
Dim_JDB_GCA_022984855_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/984/855/GCA_022984855.1_ASM2298485v1	SAMN26857434	Dimocarpus longan	Chromosome
Dim_Shixia_GCA_020457875_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/457/875/GCA_020457875.1_ASM2045787v1	SAMN19958009	Dimocarpus longan	Chromosome
Dion_muscip_GCA_028571145_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/571/145/GCA_028571145.1_ASM2857114v1	SAMN30197079	Dionaea muscipula	Scaffold
Diosc_alata_GCA_002904275_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/904/275/GCA_002904275.2_ASM290427v2	SAMEA3542249	Dioscorea alata	Scaffold
Diosc_alata_TDa95_00328_GCA_020875875_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/875/875/GCA_020875875.1_Dalata_v2	SAMN16294114	Dioscorea alata	Chromosome
Diosc_cay_TDr96_00629_x_TDr99_02626_GCA_002260605_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/260/605/GCA_002260605.1_TDr96x99_v1.0.fasta	SAMD00023560	Dioscorea cayenensis	Scaffold
Diosc_cay_TDr96_F1_GCA_002240015_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/240/015/GCA_002240015.2_TDr96_F1_Pseudo_Chromosome_v1.0	SAMD00039982	Dioscorea cayenensis	Chromosome
Diosc_cay_TDr96_F1_GCF_009730915_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/730/915/GCF_009730915.1_TDr96_F1_v2_PseudoChromosome.rev07_lg8_w22_25.fasta	SAMD00039982	Dioscorea cayenensis	Chromosome
Diosc_cay_TDr97_00777_GCA_002260645_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/260/645/GCA_002260645.1_TDr97_00777_Male_DDN	SAMD00039983	Dioscorea cayenensis	Scaffold
Diosc_cay_TDr97_00917_GCA_002260665_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/260/665/GCA_002260665.1_TDr97_00917_Female_DDN	SAMD00039984	Dioscorea cayenensis	Scaffold
Diosc_dum_GCA_902712375_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/712/375/GCA_902712375.1_D_dumetorum_v1.0	SAMEA6108219	Dioscorea dumetorum	Contig
Diosc_sans_GCA_900631875_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/631/875/GCA_900631875.1_DioSan_Chloro	SAMEA5149109	Dioscorea sansibarensis	Contig
Diosc_zin_GCA_014060945_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/060/945/GCA_014060945.1_ASM1406094v1	SAMN11602138	Dioscorea zingiberensis	Scaffold
Diosc_zin_GCA_026586065_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/586/065/GCA_026586065.1_Dzin_1.0	SAMN18394582	Dioscorea zingiberensis	Chromosome
Diosp_kaki_Taishu_GCA_036245055_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/245/055/GCA_036245055.1_ASM3624505v1	SAMD00567221	Diospyros kaki	Contig
Diosp_kaki_Taishuu_GCA_028551355_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/551/355/GCA_028551355.1_DKaki_1.0	SAMN30065478	Diospyros kaki	Chromosome
Diosp_kaki_Xiaoguo_tianshi_GCA_028777405_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/777/405/GCA_028777405.1_ASM2877740v1	SAMN26302294	Diospyros kaki	Chromosome
Diosp_lot_Kunsenshi_GCA_000774125_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/774/125/GCA_000774125.1_ASM77412v1	SAMN03019951	Diospyros lotus	Scaffold
Diosp_lot_Kunsenshi_GCA_010721995_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/721/995/GCA_010721995.1_DLO_r1.1	SAMD00094577	Diospyros lotus	Contig
Diosp_lot_W01_GCA_014633355_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/633/355/GCA_014633355.1_ASM1463335v1	SAMN15573977	Diospyros lotus	Chromosome
Diosp_lot_Yz01_GCF_014633365_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/633/365/GCF_014633365.1_ASM1463336v1	SAMN15573978	Diospyros lotus	Chromosome
Diph_complanatum_PW_Plant_1_GCA_029204225_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/204/225/GCA_029204225.1_Diphasiastrum_complanatum_v3.1	SAMN32337709	Diphasiastrum complanatum	Chromosome
Diplos_chod_GCA_032358165_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/358/165/GCA_032358165.1_CSIRO_Dcho_v1.0	SAMN14118442	Diplosphaera chodatii	Contig
Diplot_tenuifo_GCA_014822095_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/822/095/GCA_014822095.1_UALgDiploT.01	SAMN14589541	Diplotaxis tenuifolia	Scaffold
Diptero_dye_GCA_032871835_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/871/835/GCA_032871835.1_Dipteronia_dye	SAMN17204066	Dipteronia dyeriana	Chromosome
Diptero_sinensis_GCA_033220585_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/220/585/GCA_033220585.1_ASM3322058v1	SAMN17204067	Dipteronia sinensis	Chromosome
Dipteryx_alata_Cerrado_GCA_012978445_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/978/445/GCA_012978445.1_ASM1297844v1	SAMN13336380	Dipteryx alata	Contig
Dit_grav_F2_of_wild_stock_GCA_038502355_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/502/355/GCA_038502355.1_Dgra_v1_alt	SAMN32619994	Dittrichia graveolens	Scaffold
Dit_grav_F2_of_wild_stock_GCA_038502395_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/502/395/GCA_038502395.1_Dgra_v1_pri	SAMN32619994	Dittrichia graveolens	Scaffold
Dor_hyg_XS01_GCA_001598015_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/598/015/GCA_001598015.1_Boea_hygrometrica.v1	SAMN02215335	Dorcoceras hygrometricum	Scaffold
Dov_caf_GCA_963924115_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/924/115/GCA_963924115.1_Dovyalis_caffra_ICRAF-04990_whole_genome_sequence	SAMEA115094495	Dovyalis caffra	Scaffold
Draba_incana_GCA_963576685_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/576/685/GCA_963576685.1_ddDraInca1.1_alternate_haplotype	SAMEA111431329	Draba incana	Contig
Draba_incana_GCA_963576765_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/576/765/GCA_963576765.1_ddDraInca1.1	SAMEA111431329	Draba incana	Chromosome
Draba_verna_GCA_964234985_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/234/985/GCA_964234985.1_ddDraVern1.hap1.1	SAMEA114215340	Draba verna	Chromosome
Draba_verna_GCA_964235265_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/235/265/GCA_964235265.1_ddDraVern1.hap2.1	SAMEA114215340	Draba verna	Scaffold
Draca_camb_china_GCA_036321105_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/321/105/GCA_036321105.1_ASM3632110v1	SAMN38580793	Dracaena cambodiana	Scaffold
Draca_camb_china_GCA_036321285_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/321/285/GCA_036321285.1_ASM3632128v1	SAMN38580793	Dracaena cambodiana	Scaffold
Draco_rupestre_YanQinglan_GCA_040181865_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/181/865/GCA_040181865.1_BTMC_D.rupestre_1.0	SAMN41255867	Dracocephalum rupestre	Chromosome
Dre_sew_GCA_040764665_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/764/665/GCA_040764665.1_CNAP_Dsew_1.0	SAMN41132139	Drepanocaryum sewerzowii	Chromosome
Drose_cape_wide_leaf_GCA_001925005_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/925/005/GCA_001925005.1_ASM192500v1	SAMN03951121	Drosera capensis	Scaffold
Drose_spatu_GCA_035668315_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/668/315/GCA_035668315.1_ASM3566831v1	SAMN30196686	Drosera spatulata	Scaffold
Drose_tok_GCA_036250245_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/250/245/GCA_036250245.1_ASM3625024v1	SAMN30196720	Drosera tokaiensis	Scaffold
Droso_lusitanicum_GCA_032274825_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/274/825/GCA_032274825.1_ASM3227482v1	SAMN35014413	Drosophyllum lusitanicum	Scaffold
Dryas_alas_GCA_026122645_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/122/645/GCA_026122645.1_ASM2612264v1	SAMN19732253	Dryas alaskensis	Scaffold
Dryas_dru_GCA_003254865_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/254/865/GCA_003254865.1_ASM325486v1	SAMN08442485	Dryas drummondii	Scaffold
Dryas_integr_GCA_028570905_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/570/905/GCA_028570905.1_ASM2857090v1	SAMN19732257	Dryas integrifolia	Scaffold
Dryas_oct_GCA_025631235_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/631/235/GCA_025631235.1_ASM2563123v1	SAMN19732258	Dryas octopetala	Scaffold
Dryas_oct_GCA_963921425_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/921/425/GCA_963921425.1_drDryOcto1.1	SAMEA9335141	Dryas octopetala	Chromosome
Dryas_oct_GCA_963921435_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/921/435/GCA_963921435.1_drDryOcto1.1_alternate_haplotype	SAMEA9335141	Dryas octopetala	Scaffold
Dryo_marginal_GCA_027576515_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/576/515/GCA_027576515.1_ASM2757651v1	SAMN14270750	Dryopteris marginalis	Scaffold
Duna_primo_GCA_914767515_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/914/767/515/GCA_914767515.2_ucDunPrim2.2_alternate_haplotype	SAMEA8100039	Dunaliella primolecta	Contig
Duna_primo_GCA_914767535_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/914/767/535/GCA_914767535.2_ucDunPrim2.2	SAMEA8100039	Dunaliella primolecta	Chromosome
Duna_salina_CCAP_19_18_GCA_002284615_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/284/615/GCA_002284615.2_Dunsal1_v._2	SAMN02746051	Dunaliella salina	Scaffold
Duna_tert_CCAP_19_42_GCA_031753455_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/753/455/GCA_031753455.1_ASM3175345v1	SAMN10239739	Dunaliella tertiolecta	Contig
Dunn_sinensis_E_Huang_Zhang_natrual_reserve_GCA_041381385_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/381/385/GCA_041381385.1_Dunnia_sinensis_1.0	SAMN15666294	Dunnia sinensis	Chromosome
Dur_zib_Kradoom_Thong_GCA_027921605_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/921/605/GCA_027921605.1_ASM2792160v1	SAMN15616584	Durio zibethinus	Scaffold
Dur_zib_Mhon_Thong_GCA_027921585_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/921/585/GCA_027921585.1_ASM2792158v1	SAMN15355039	Durio zibethinus	Scaffold
Dur_zib_Musang_King_GCF_002303985_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/303/985/GCF_002303985.1_Duzib1.0	SAMN07563003	Durio zibethinus	Scaffold
Dur_zib_Puang_Manee_GCA_027921625_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/921/625/GCA_027921625.1_ASM2792162v1	SAMN15684950	Durio zibethinus	Scaffold
Dyc_ibi_GCA_025727855_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/727/855/GCA_025727855.1_ibira2.1	SAMN30448151	Dyckia ibiramensis	Contig
Dys_amb_GCA_026401315_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/401/315/GCA_026401315.1_BYU_DyAmbr	SAMN27064439	Dysphania ambrosioides	Chromosome
Eche_ele_GCA_035048345_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/048/345/GCA_035048345.1_ASM3504834v1	SAMN37587039	Echeveria elegans	Scaffold
Echinoc_crus_GCA_015022175_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/022/175/GCA_015022175.1_ASM1502217v1	SAMN16274019	Echinochloa crus-galli	Scaffold
Echinoc_crus_GCA_020466025_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/466/025/GCA_020466025.1_ec_v3	SAMN20340778	Echinochloa crus-galli	Chromosome
Echinoc_crus_GCA_025118225_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/118/225/GCA_025118225.1_ASM2511822v1	SAMN03246123	Echinochloa crus-galli	Scaffold
Echinoc_crus_GCA_900205405_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/205/405/GCA_900205405.1_ASM90020540v1	SAMEA104207156	Echinochloa crus-galli	Scaffold
Echinoc_phy_GCA_033239725_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/239/725/GCA_033239725.1_ASM3323972v1	SAMD00561660	Echinochloa phyllopogon	Scaffold
Echinos_kore_GCA_035048595_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/048/595/GCA_035048595.1_ASM3504859v1	SAMN31373487	Echinosophora koreensis	Contig
Echit_pand_GCA_035221335_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/221/335/GCA_035221335.1_ASM3522133v1	SAMN37766988	Echites panduratus	Scaffold
Echium_plantagi_N1_2015_GCA_003412495_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/412/495/GCA_003412495.2_ASM341249v2	SAMN06972310	Echium plantagineum	Chromosome
Ed_deba_CCAP_11_70_GCA_016858145_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/858/145/GCA_016858145.1_ASM1685814v1	SAMN14973064	Edaphochlamys debaryana	Contig
Ed_deba_NIES_2212_GCA_001662405_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/662/405/GCA_001662405.1_Cde_assembly01	SAMD00049915	Edaphochlamys debaryana	Scaffold
Eh_macrophylla_China_GCA_037974665_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/974/665/GCA_037974665.1_Ehretia_macrophylla_alt_v1.0	SAMN40551707	Ehretia macrophylla	Chromosome
Eh_macrophylla_China_GCA_037974685_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/974/685/GCA_037974685.1_Ehretia_macrophylla_pri_v1.0	SAMN40551707	Ehretia macrophylla	Chromosome
Elaea_angustifolia_Tabriz_GCA_019593565_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/593/565/GCA_019593565.1_ASM1959356v1	SAMN20079343	Elaeagnus angustifolia	Contig
Elaea_macrophylla_wild_type5_GCA_029378325_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/378/325/GCA_029378325.1_ASM2937832v1	SAMN22047719	Elaeagnus macrophylla	Chromosome
Elaeis_guin_AVROS_GCA_015461965_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/461/965/GCA_015461965.1_EGPMv6	SAMN15063639	Elaeis guineensis	Chromosome
